PCA1,PCA2,Cluster
-0.9982277257776071,-0.5891816595093793,1
1.6958965727099835,0.1913939661809212,0
-2.767478673149512,-0.9991737947742748,1
-2.6751851910679707,-1.208096379391693,1
-1.5935854910162404,1.95820865562456,2
-1.0859576443321375,0.08892379460237429,1
1.5076729923694967,-0.5755388500262866,0
1.6860181134366696,-0.7315065514079588,0
-1.2008655121589202,0.048327897588485325,1
-1.868569687210554,-1.0360102474495223,1
-2.379099076141149,-1.1612424596296482,1
3.8014607971395242,-0.3262549476910761,3
-1.5427094671625208,-1.9430895952080758,1
3.6144956298047677,-0.21923286149396715,3
-1.1966063177235875,-1.2592561624780823,1
1.7873329769038018,0.7111502493672247,0
-2.720307788055971,0.9666103329556074,4
-4.111173427432959,0.5137782913948181,4
-0.9421036230909468,-0.7190968535342017,1
2.0374060197999175,0.2883392791014174,0
-1.9211628945839034,-0.042982360576534276,4
-1.5592174015423053,-0.8503953444547431,1
3.277867758788021,0.2934257037938612,3
1.5526317330647963,-1.2503214919791912,0
1.4038769380651641,-1.2627283055172258,0
0.213429048601593,1.907753932166206,2
-2.2531090438365142,-0.41532327757685733,4
-1.9016660382559862,-1.8615801730536208,1
-1.9837289105142377,-1.984647068076756,1
-0.23731608987702132,-1.110464032519829,1
2.940798727952612,-0.7624469910335085,3
-1.557640144426291,-1.2706938224150495,1
-1.4045554466795684,-1.0531487348057444,1
-1.232964126275949,-0.8432705266380413,1
-1.425735273145046,-0.735870852632354,1
-1.27162116062288,-1.1804650091105455,1
-0.40803817878293125,-1.092156617196161,1
-1.7028801247924128,-0.3630488722557323,1
3.541772584464498,0.2646404184112692,3
3.227647513690475,-1.2547113110704649,3
3.244104214930186,-1.20735408578809,3
3.5794324868009526,0.7305492370290024,3
-1.298301385573008,1.5730384113876879,2
-1.3872018509536823,-1.2246603171878143,1
-3.694926701606322,0.5211823570105689,4
-1.0631164127485502,1.557179081695037,2
-2.4859132604649767,-0.3544123360200655,4
-0.26096730095313303,0.40240521272142493,2
-0.6612515367231558,-1.0922009205103844,1
-1.2219042213417985,0.10497698209222583,1
-1.1227235317736664,0.1178304680083456,1
-0.7346325314926407,-0.25487832719539283,1
-1.9527686570294411,0.32066740279678735,4
-0.3254939940182454,-1.0589585051546568,1
-0.01912337495270565,-0.8744805921883068,1
-1.3325768603242967,-0.5679794137438898,1
-1.5679414418709634,-0.12468350711050266,1
-1.4626144544587454,-0.010993626283708202,1
0.2692799493579137,-1.6709884148408687,1
-0.8200711373730242,0.7304163295654942,2
1.4189720305868265,-0.22550806349145675,0
2.14793007421496,1.1420111919740341,3
-2.1289233411245942,0.3341648923873765,4
2.4825537950594656,0.20259912397141933,3
1.2101400664408652,0.22221911528767613,0
1.8149022197737388,0.7044848702295935,0
1.4412534049792138,0.34068741676482134,0
1.985683218112121,-0.30649300708876837,0
-0.5724774067770964,-1.5069281051685692,1
1.7113347608720944,0.7046853675252853,0
3.758918377232857,0.6635165845568307,3
3.917991379465499,0.2026220053307075,3
-3.369715090983684,1.0500600959603315,4
1.7313620396951215,-0.7361779040203069,0
1.2583803710958759,0.27428608100421975,0
-1.2105716680297713,0.08329392405741434,1
-1.0134767670008293,-1.5595084320236392,1
1.7313147425171664,1.0693803953425505,3
-0.3123611449011109,-0.8665651350939411,1
-0.42958635534242273,2.5516632340591854,2
-0.6310996903746944,-0.8950044413048941,1
-1.2474913982706874,-1.2706855102139367,1
1.6941346693646664,0.2205161259761787,0
-1.7797694248626155,-0.16151281957886826,1
-3.166796019923205,-1.160664481174925,4
0.32274631017366134,0.10620718778004548,0
1.7099948942540253,-0.2786251236043007,0
0.2170550910227026,0.6546054818145115,2
-1.8539768898376972,-1.425640294637406,1
-0.370036194105433,-0.9251167648216292,1
-2.031770758139259,-1.0292741425557448,1
-1.2934042959566983,0.7208729391546415,2
-2.250652072628354,1.0085676372714434,4
-0.2785659003121589,1.8201302382930016,2
-1.5571346837638942,-1.4396154341736374,1
-1.208444486816569,0.9616772220762205,2
2.48036392756222,-0.22173172131834135,3
-3.137981259129436,-1.7344140734300724,1
-2.3629765654380006,-0.9133068021651131,1
0.6210044182003271,1.083991221249549,2
-1.2834789942455527,-1.3124592561482187,1
1.3271236424094341,-1.2187238073321867,0
2.544792266066897,-0.2854661664647278,3
-0.6961148483336755,-0.5417037484916576,1
-0.6901956374100465,-0.9717773364069477,1
2.3633260108564937,-1.2549984123934643,0
-1.6329467884555393,-1.570536190899543,1
-0.09330598378249574,-1.214021325516482,1
-1.062254043423851,-1.406758455183032,1
-0.6270318515201028,2.7901359981089238,2
2.8376659163503346,-1.3080122180272529,0
-0.8890146656208799,0.6837767221982328,2
-2.6072729480973296,-0.3840030029071328,4
2.020471714914216,-1.2206696725366974,0
-1.390410005555466,-0.3242947818677998,1
-1.956323589827378,-0.12242219427480489,4
-1.6551720598218471,0.6989016517871798,4
-1.0667254224004463,-0.5241070717610972,1
-0.7087058918279343,1.1746833619943895,2
1.260039391851726,-0.19768100944045364,0
-1.9748154175186212,1.5301708399805523,4
-3.4708248423810693,-0.8498704924325601,4
1.8166442267360512,0.6869587416937711,0
3.821830811296295,0.35763252903407,3
-1.3974996736197924,0.8530794936236985,2
1.8598470977819632,-0.2419343943666231,0
1.5987299178401735,-1.2598743950333842,0
1.6088730740066077,-0.56020430344072,0
-3.3624310549333254,0.9384217656853963,4
2.0417350740227618,-1.2209408226067708,0
-1.9005348630985115,0.7275238653192778,4
-0.47933418666521344,-1.477404544559794,1
3.3095350700904533,0.28959814784603705,3
2.846806146403998,-0.7716522520099869,3
1.6843572491590828,-0.7709551808159338,0
2.490476649299827,0.177831458902188,3
1.977605332694329,-0.2928818657033788,0
-1.465934233279156,-0.9201267441092625,1
1.3928724357547078,-1.229886328303921,0
3.6362255257299925,-0.2519334292523384,3
2.5603535308841487,-0.7785662092657601,0
1.7679243474841326,0.2597117373875813,0
2.889778753330273,0.2305265723575265,3
1.4192195669018846,-1.256016674770223,0
-2.257933218278456,-1.0181613250729589,1
1.6851902180303546,-1.2317717200369436,0
-0.9251499108444752,0.35699659423651925,2
-2.5682969503138224,0.24047407656583575,4
0.5992808734545543,0.29105212677096787,0
2.7817259513785317,0.6820962748918308,3
-2.2584403700927465,-0.11342919904546406,4
-1.0219903557615122,-1.2758876373591317,1
-3.0552171260971144,-1.2389041653129906,1
0.8695031761808424,0.25263202962269,0
0.4436036411340145,-1.5611699802910315,0
-1.5183416829420573,1.5751381887324296,2
-1.5216509145430255,-0.9345644150178644,1
1.0982229146997549,0.25661189022428404,0
-0.5505464173513219,0.2872113602609518,2
-0.595029783361364,2.3502611103349365,2
2.1517136954496556,-0.6843225952383855,0
-1.4165205767798212,-1.5723644536608719,1
1.5124799203306323,-0.598923052536628,0
-1.0211614962473785,0.10464934816742899,1
-2.834772381847942,0.8137813146622037,4
-0.63111656872068,-1.5288301050042339,1
1.8757177719540576,1.171752102018012,3
-2.1277581533350776,-0.5214155027687497,1
-2.082487856654441,-0.9894036125419474,1
-0.07806769917652423,0.7732393396647768,2
2.2303374220521577,0.70396643288873,3
-0.7766577436022096,2.0741533162014405,2
3.099238734331232,0.19912535840519563,3
-1.7138261207931496,-0.9139283218387878,1
-0.9604553201269903,1.467469628730115,2
-1.5785449805635317,-0.1111834518326074,1
1.219576437085388,-1.1709432997559501,0
-2.47853672888769,-0.7186366372744603,1
0.3738949974786441,-0.2647046425927896,0
2.208936212759391,-1.178122012243512,0
1.19329075965294,-0.06487128802392339,0
-0.007551618515179839,0.7038974600076083,2
-1.8848544902753823,-0.06340999280563311,4
-0.5236810530012068,-1.3922885281372759,1
-0.3042255510209565,-1.2333148550516877,1
-0.13116041856123598,-1.2706374991489606,1
-0.2883920542908558,1.1242515966335835,2
-0.7099222817939931,-1.189341929299617,1
2.326923882151465,-0.10094603594332371,3
-0.631674484608222,0.5520065479065875,2
-1.504100750603609,-0.8788048358133158,1
1.6238636261566208,-1.2728874332159634,0
-0.517578346084138,0.2423169140100337,2
-0.19798765393923803,-1.2842742331158425,1
-0.5975378276619693,0.6758054556598725,2
-1.4921678721072429,-0.023946800288820597,1
-1.3702911034978356,-1.2471889662979478,1
-2.1437230479016733,-1.413071447996331,1
-3.437917408271178,0.8523313098419614,4
2.5717103817717986,-0.2687967824964647,3
1.616199868440757,-1.2068840597316242,0
-1.2153035171247197,0.12344895021809474,1
0.6890232059461482,-0.7471919567787687,0
-3.5337800909424484,1.086858464975804,4
1.3966901312073638,-0.5693838880663513,0
-3.0478697967577513,-0.981376885922754,4
-1.476644248960265,-1.2857584317997595,1
-0.606246182569329,-1.1172390857471557,1
-3.222167595706598,0.9125536611251565,4
2.171670464195347,1.1438045194554722,3
-1.7186192694879334,2.3547544545494046,2
-1.9431739404605122,0.1748601795661967,4
2.635795637665357,0.6840290218344607,3
-1.3477551178958889,2.0659408693766075,2
-0.9029555117692349,-1.1183646207668776,1
3.929253619825753,0.7120823892051285,3
0.4912578104707309,0.9819440078923861,2
-1.2845943659276697,0.06232091757516439,1
-0.8764737387388093,1.5021803476882578,2
-0.5326189644860554,1.6524501657601713,2
-0.22360329549052113,0.10203420313107897,2
-1.7935655849171648,-0.8258917189708062,1
-0.8422563643488836,2.0283866696751325,2
0.18978616318133007,-0.21108198719962018,0
1.966540003014712,1.0419243306709918,3
1.8874706918912258,0.2937647014598286,0
2.6880066037211567,0.1748049032169005,3
0.5273937153434473,0.14535792925820595,0
-1.3294634876341378,-0.49653758021181754,1
-1.562096720329558,-1.274572805029417,1
0.05476224484322165,0.054810341022651254,2
3.419682260983561,-1.2259586385824162,3
-1.7761603511829802,-1.3964744819368788,1
-2.5658218029896007,-1.1980960627990958,1
-1.873581944147547,1.434138651649418,4
0.9936427074330236,-1.1906256257581798,0
-1.9557842690242022,0.6883306911515991,4
-0.6609060057821415,1.1923254176838878,2
1.4886349959767626,-1.1896489489886202,0
-1.4613102884328875,0.028290842624184548,1
-1.3081824952233978,1.2149036471768562,2
-1.7772113170849955,-0.4752284289789261,1
3.4587592724952434,0.26550923620432304,3
3.2836542921170944,-1.1967937965867592,3
-2.0094687060292173,0.2538523365306023,4
1.4479814337311208,-1.2360303343654553,0
-1.4732237686301908,0.038600811814533176,1
2.640942274388796,-0.23300603649314594,3
-2.0084819871047217,0.7554778073179798,4
0.999385156834337,-1.1638766231611735,0
-1.0200929817392426,-0.8860769394065966,1
2.490847375268586,-1.2628004178439753,0
0.004361494751170453,0.8066378725658521,2
2.924765806975096,2.169001331690743,3
2.093223594707383,-1.182647579427333,0
-0.2665588853132853,0.010721126601390213,2
-2.8201119500970844,-1.3865329840377423,1
2.382698019647019,-1.238560976474405,0
-1.8283310202926661,-1.2447433641933547,1
0.6503129052279399,0.19293368436355257,0
-1.8076424709503873,-0.5627262561613906,1
-1.5630604509533232,-1.0551407813437712,1
-2.7647084249676928,1.0292036477379023,4
-1.1781181835739207,-1.281828126882007,1
1.4679965452971293,-1.2697383403723697,0
-0.6612515716097783,0.2737667074079789,2
-0.6681309704338194,-1.4170464423815643,1
-1.857500644129921,1.6647013797162291,4
1.2410008389807496,-0.5952010248684473,0
2.353952976283837,0.2191393017982834,3
2.866780798095475,0.28383381588936585,3
3.206131414314303,0.25379453093802584,3
-1.8413573407993449,0.009666488735722317,4
0.8767163490598172,2.084193899556001,2
-2.2200736812450197,1.133740132486738,4
1.5092865933103798,-0.6085205891108929,0
-4.010477201251162,0.5424662608923682,4
-0.7890504062015071,1.9927254651209205,2
-1.6986305074564,-1.3679239931067988,1
-1.6547254984187476,0.713844259147155,4
-1.084951205839703,-0.8388670303474652,1
0.8917305053178358,1.6072632499956168,2
1.3034110992139105,-0.2615225659435029,0
-1.343623881109017,2.857102407619616,2
-1.6782724909121969,2.346008651794269,2
-1.7699769721416538,0.996735056698023,4
0.8852048141576591,0.2260540085790287,0
1.34688445271949,-0.5440902288854779,0
1.1391559622365217,1.202996531342245,0
-3.2892112784766048,0.8878601786409054,4
0.35359329380419957,-0.0696957643029327,0
2.7956337098438455,0.2328991996129578,3
-2.241048976005279,1.2304029603995401,4
1.4693115922338926,-1.2007612865479853,0
-1.5390104575354557,1.7442643812557246,2
-4.111464140433763,0.7806644282471875,4
-0.7548983338802753,2.0566838333190205,2
-1.6734792611255922,2.332826702043795,2
-0.8557838027796819,2.063082385556072,2
-1.3463779709734522,1.531171544554565,2
-3.711885741685677,0.7719686152264097,4
2.0779904808464296,-0.6901759212110393,0
-0.7838892915027162,2.0071175419622573,2
-0.45361802956823927,0.21067497489575615,2
-1.883525949325115,0.9495098759578021,4
3.918479821724749,-0.2568966390801604,3
3.463530288871124,-0.28299537238317396,3
4.4593337644828415,2.6327566742236024,3
-0.31484381708194853,-1.2745500196072292,1
3.940491387792133,0.1814940179023699,3
-0.9397668670392192,0.2869352507561879,2
0.9193218873962313,-1.4398960255964024,0
1.5074478541461531,-0.7382490124726212,0
